id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3050,124,Mastercard,Debit,5683051566552763,03/2024,924,YES,1,$13022,05/2010,2010,No
2725,124,Mastercard,Debit,5024398810633935,02/2020,575,NO,2,$23999,04/2014,2014,No
2819,99,Visa,Debit,4388509355512107,01/2020,52,YES,2,$12837,05/2001,2013,No
3345,99,Mastercard,Debit,5133994303927341,07/2012,12,YES,1,$25177,06/2007,2012,No
2869,99,Visa,Credit,4999872563975234,01/2006,258,YES,1,$18800,05/2004,2011,No
2736,1722,Visa,Credit,4012239673381945,03/2020,960,YES,2,$3900,04/2014,2014,No
427,562,Discover,Credit,6491563889949652,02/2023,834,YES,2,$7200,01/2020,2020,No
3250,750,Mastercard,Debit,5040046262063377,12/2024,731,YES,2,$11749,06/2003,2015,No
4550,750,Mastercard,Debit (Prepaid),5361683790644838,01/2021,225,YES,1,$77,09/2004,2011,No
5251,1223,Visa,Debit,4239806874218454,11/2011,564,YES,2,$86262,10/2011,2011,No
1042,1223,Visa,Debit,4546418791213683,06/2010,955,YES,1,$92939,02/2004,2011,No
384,1223,Visa,Debit,4025546651211985,02/2024,741,YES,2,$64613,01/2019,2019,No
1828,1319,Visa,Debit,4576325893639027,02/2020,8,YES,2,$27305,02/2020,2020,No
4271,575,Visa,Debit,4816684331004039,01/2023,757,YES,1,$24546,08/2008,2010,No
369,575,Mastercard,Debit,5313945757861658,09/2018,764,YES,1,$25121,01/2018,2018,No
3663,575,Discover,Credit,6733959530204171,09/2022,878,YES,1,$17000,07/2001,2018,No
5278,575,Visa,Credit,4506945480857983,05/2023,476,YES,2,$6800,10/2013,2013,No
4360,575,Mastercard,Credit,5891397747740840,12/2013,198,YES,2,$15100,08/2011,2011,No
3842,428,Mastercard,Credit,5479226934776678,09/2013,276,YES,1,$14300,07/2008,2008,No
1351,428,Amex,Credit,340213655737651,11/2024,108,YES,2,$8800,02/2015,2015,No
3126,828,Visa,Credit,4073585160932951,05/2023,635,YES,2,$4100,05/2012,2012,No
4235,828,Amex,Credit,354919576312722,08/2021,795,YES,1,$9500,08/2008,2016,No
3767,828,Mastercard,Credit,5569011066508197,06/2010,780,YES,1,$8500,07/2006,2011,No
1829,1580,Visa,Debit,4699690787956736,05/2023,5,NO,2,$21741,02/2020,2020,No
1830,1580,Visa,Debit,4748742930224055,09/2020,974,YES,1,$1741,02/2020,2020,No
1558,1570,Mastercard,Debit (Prepaid),5941982171557637,04/2021,756,YES,2,$74,02/2020,2020,No
1831,1570,Visa,Credit,4224965156816542,02/2024,389,NO,1,$8700,02/2020,2020,No
534,1570,Mastercard,Debit (Prepaid),5515026771729881,03/2024,311,YES,1,$63,01/2020,2020,No
221,846,Amex,Credit,371624685132627,10/2022,297,YES,2,$18400,01/2010,2015,No
2789,846,Visa,Credit,4682031333555589,12/2022,219,YES,2,$9700,04/2019,2019,No
3886,846,Mastercard,Credit,5437152511733314,01/2022,853,YES,1,$13800,07/2009,2017,No
3443,846,Visa,Credit,4518067619451768,06/2020,429,YES,2,$0,06/2009,2011,No
1244,666,Visa,Debit,4422198494122153,10/2020,852,YES,2,$22501,02/2010,2010,No
4838,335,Visa,Debit,4680510288921428,09/2013,217,YES,2,$25307,09/2012,2012,No
5131,335,Visa,Debit,4414800408438414,06/2020,833,YES,1,$23401,10/2008,2011,No
353,335,Mastercard,Debit,5039380212110238,07/2020,830,YES,1,$34385,01/2016,2016,No
5016,639,Visa,Debit,4201603557566123,01/2023,380,YES,2,$15485,10/2004,2010,No
129,639,Mastercard,Debit,5903118148557393,11/2022,939,NO,3,$14156,01/2007,2018,No
4877,639,Visa,Credit,4433520087348350,11/2021,303,YES,2,$12400,09/2014,2014,No
4833,639,Mastercard,Debit,5653383391642965,05/2024,280,YES,2,$14850,09/2012,2012,No
3673,386,Mastercard,Debit,5639527120868397,10/2023,126,YES,1,$25093,07/2002,2006,No
535,886,Mastercard,Debit,5283951994405151,01/2020,201,NO,1,$19991,01/2020,2020,No
536,297,Mastercard,Debit (Prepaid),5876773249686695,09/2022,942,YES,2,$29,01/2020,2020,No
1832,1860,Visa,Debit,4786571889403869,08/2023,592,YES,2,$28422,02/2020,2020,No
1833,1860,Visa,Credit,4061205624693615,02/2020,148,YES,1,$10100,02/2020,2020,No
4244,1860,Mastercard,Debit (Prepaid),5565765822212471,12/2023,119,YES,2,$40,08/2008,2018,No
211,581,Visa,Debit,4566018104845496,08/2020,490,YES,1,$12589,01/2009,2011,No
2320,581,Visa,Debit,4997480551334716,09/2023,51,YES,2,$11885,03/2013,2013,No
3691,581,Mastercard,Debit,5572601780823600,03/2024,642,YES,1,$18820,07/2003,2008,No
4615,1910,Visa,Debit,4101200741078800,06/2020,810,YES,2,$8562,09/2006,2008,No
5505,1910,Visa,Debit,4153032185259106,05/2022,614,YES,1,$5933,11/2007,2009,No
3242,1910,Visa,Debit (Prepaid),4227171668701156,10/2024,319,YES,2,$33,06/2002,2018,No
3288,1910,Mastercard,Debit,5465784735932043,08/2021,490,YES,1,$10764,06/2005,2007,No
1559,731,Mastercard,Credit,5448351633948320,06/2020,592,YES,1,$8900,02/2020,2020,No
5659,731,Visa,Debit,4778187080028211,01/2024,74,YES,2,$6781,11/2011,2011,No
802,731,Visa,Debit,4514571438412414,01/2020,377,YES,2,$12116,01/2020,2020,No
1111,21,Mastercard,Debit,5962105909908856,08/2021,615,YES,2,$21131,02/2007,2007,No
2745,21,Mastercard,Debit,5977475805952055,06/2015,815,YES,2,$13383,04/2015,2015,No
4769,21,Mastercard,Debit (Prepaid),5491556655486869,05/2023,226,YES,1,$58,09/2010,2010,No
5777,273,Discover,Credit,6375330614788153,02/2021,523,YES,2,$14600,12/2002,2008,No
397,63,Amex,Credit,356226851008135,01/2020,792,NO,1,$6600,01/2020,2020,No
2805,63,Visa,Debit,4128926575959194,06/2020,827,YES,1,$23806,05/1999,2008,No
60,63,Visa,Debit,4840372814737208,11/2022,357,YES,2,$17082,01/2004,2011,No
5489,63,Mastercard,Debit,5573468131965566,09/2024,258,YES,1,$16422,11/2007,2011,No
4632,63,Mastercard,Debit,5566429737412055,04/2024,6,YES,1,$15353,09/2007,2011,No
4067,63,Mastercard,Debit (Prepaid),5570187893542298,07/2024,610,YES,1,$66,07/2018,2018,No
537,786,Mastercard,Debit,5360341319255168,07/2024,985,YES,2,$7221,01/2020,2020,No
1834,786,Visa,Debit,4892181339731576,07/2022,846,YES,2,$21032,02/2020,2020,No
538,1886,Mastercard,Credit,5437743244958188,09/2022,676,YES,1,$11900,01/2020,2020,No
803,1886,Visa,Debit,4064511982908640,02/2020,861,YES,2,$15328,01/2020,2020,No
270,103,Mastercard,Debit,5593047322938366,02/2020,697,YES,1,$15023,01/2011,2011,No
5113,103,Mastercard,Credit,5027469645306341,03/2023,841,YES,2,$8500,10/2008,2008,No
3930,103,Mastercard,Debit,5260164218460494,12/2014,234,YES,2,$17667,07/2010,2011,No
110,103,Visa,Debit,4891248998438646,04/2023,860,YES,2,$20549,01/2006,2007,No
967,103,Mastercard,Debit,5998541932516719,11/2009,863,YES,1,$1738,02/1999,2007,No
5681,1193,Visa,Debit,4933381182408329,11/2020,961,YES,1,$34013,11/2012,2012,No
4023,1193,Mastercard,Debit,5896188747962564,12/2022,194,YES,1,$38290,07/2014,2014,No
5962,1193,Mastercard,Debit,5429242008081571,12/2018,151,YES,1,$17718,12/2009,2010,No
4533,1193,Mastercard,Debit,5485368757971908,01/2020,442,NO,1,$25878,09/2003,2009,No
2963,1193,Mastercard,Debit,5771106543332286,03/2013,600,YES,1,$22858,05/2008,2010,No
5881,585,Mastercard,Debit,5035566276017342,09/2024,348,NO,1,$19913,12/2007,2010,No
1560,1532,Mastercard,Debit,5146721520853896,06/2022,597,YES,1,$18648,02/2020,2020,No
3215,1958,Mastercard,Debit,5622888585637629,01/2023,818,YES,1,$9676,06/2000,2009,No
3680,1958,Visa,Credit,4090651468730805,07/2024,347,YES,2,$4900,07/2002,2004,No
1283,1958,Visa,Debit (Prepaid),4015493899295533,04/2023,455,YES,1,$62,02/2011,2011,No
3578,1958,Mastercard,Debit,5331374110302611,08/2020,392,YES,1,$17957,06/2014,2014,No
3843,1958,Mastercard,Credit,5120155075854705,10/2023,69,YES,2,$13100,07/2008,2008,No
4594,744,Discover,Credit,6907469862919142,01/2021,78,YES,1,$10700,09/2006,2017,No
5720,744,Amex,Credit,397876125303268,04/2022,283,YES,1,$14400,11/2016,2016,No
4571,744,Amex,Credit,320874983741928,08/2021,637,YES,1,$20400,09/2005,2016,No
4158,744,Mastercard,Debit,5216119435076209,12/2024,938,YES,2,$1816,08/2005,2009,No
2849,744,Amex,Credit,388894604011447,11/2009,475,YES,2,$2200,05/2004,2008,No
4140,1836,Visa,Credit,4477205451217988,01/2020,510,YES,2,$4600,08/2004,2011,No
2450,477,Visa,Debit (Prepaid),4832425456568319,12/2022,771,YES,2,$91,04/2003,2015,No
2692,477,Mastercard,Credit,5573356132288877,02/2024,39,NO,2,$14400,04/2012,2012,No
1064,477,Visa,Debit,4990883053108043,09/2007,717,YES,1,$18647,02/2005,2007,No
4168,477,Visa,Credit,4205703038691363,10/2020,715,YES,1,$18100,08/2005,2008,No
3419,477,Mastercard,Debit (Prepaid),5452849951871914,04/2020,510,YES,2,$35,06/2009,2009,No
1835,1713,Visa,Debit,4798004786727366,04/2023,439,YES,1,$19079,02/2020,2020,No
804,1506,Visa,Debit,4146173833591127,02/2020,127,YES,1,$10686,01/2020,2020,No
1836,1506,Visa,Debit,4170284395296715,02/2021,886,YES,2,$30000,02/2020,2020,No
3706,357,Visa,Debit,4908013395790270,07/2021,30,YES,1,$41221,07/2003,2011,No
2085,357,Mastercard,Debit,5565610768898340,07/2024,214,YES,1,$29170,03/2005,2006,No
5481,357,Discover,Credit,6194011434705938,04/2022,513,YES,3,$19800,11/2007,2011,No
2832,357,Visa,Credit,4227790214165429,04/2022,326,YES,2,$14500,05/2002,2007,No
4883,535,Mastercard,Credit,5449971634656595,06/2024,172,YES,2,$12200,09/2015,2015,No
1085,778,Mastercard,Debit,5726263807352663,03/2022,675,YES,2,$1500,02/2006,2018,No
3228,778,Visa,Credit,4367416449267714,08/2014,163,NO,1,$13700,06/2001,2005,No
539,778,Mastercard,Debit,5103357334539485,09/2023,3,YES,2,$15895,01/2020,2020,No
1837,950,Visa,Credit,4989332552056925,04/2020,250,YES,1,$3000,02/2020,2020,No
2562,1080,Mastercard,Debit,5657550046539675,06/2021,692,YES,1,$1470,04/2008,2008,No
5844,1080,Visa,Credit,4590969585932290,12/2023,836,YES,2,$5500,12/2005,2010,No
1838,1197,Visa,Debit,4320531705592796,12/2021,275,YES,2,$4326,02/2020,2020,No
1839,1197,Visa,Credit,4713354839986613,05/2023,290,YES,2,$13600,02/2020,2020,No
540,1197,Mastercard,Debit,5083490519087277,01/2022,232,YES,1,$37002,01/2020,2020,No
4689,711,Visa,Debit,4460024958657540,01/2020,704,YES,2,$9562,09/2008,2011,No
3995,1731,Mastercard,Debit,5872752390879513,09/2020,772,YES,1,$18244,07/2012,2012,No
4888,1731,Visa,Debit (Prepaid),4662000840694246,09/2023,924,YES,2,$81,09/2015,2015,No
34,1731,Amex,Credit,375953550153829,12/2022,888,YES,1,$13700,01/2003,2017,No
5930,1731,Mastercard,Credit,5225763870748438,06/2020,627,YES,1,$6000,12/2008,2010,No
2797,1731,Mastercard,Debit,5543346867967379,11/2024,275,YES,1,$16409,05/1998,2008,No
4616,1731,Visa,Debit,4601299602284616,03/2022,652,YES,2,$15822,09/2006,2009,No
5810,451,Mastercard,Debit,5238065973168619,09/2023,266,YES,2,$1447,12/2004,2010,No
3768,451,Mastercard,Credit,5187091395766799,05/2020,843,YES,3,$6600,07/2006,2010,No
3786,1290,Visa,Credit,4603076242608163,10/2009,377,YES,1,$15700,07/2006,2011,No
3629,1290,Mastercard,Debit,5588067020596088,01/2021,208,YES,2,$26704,06/2018,2018,No
2530,1817,Mastercard,Debit,5686575699244488,12/2024,666,YES,2,$43033,04/2007,2013,No
1444,56,Discover,Credit,6658549025356902,02/2024,578,YES,1,$5800,02/2020,2020,No
805,56,Visa,Credit,4609674436334775,07/2023,820,YES,1,$6900,01/2020,2020,No
4949,1383,Mastercard,Debit,5027291418907395,02/2022,118,YES,1,$17432,10/2001,2014,No
3146,1915,Mastercard,Debit,5937648730770388,12/2024,903,YES,1,$34453,05/2014,2014,No
4116,1915,Mastercard,Credit,5892514772578316,04/2023,771,YES,1,$14800,08/2003,2018,No
5031,1915,Visa,Debit,4750687309919007,02/2021,667,YES,1,$2603,10/2005,2012,No
2113,1915,Mastercard,Debit,5409845888265723,10/2023,832,YES,2,$11568,03/2006,2008,No
3229,1882,Visa,Debit,4848394515179455,01/2024,918,YES,1,$35943,06/2001,2009,No
2672,1882,Discover,Credit,6504367247289968,01/2019,580,YES,1,$13600,04/2011,2011,No
5882,1882,Mastercard,Debit,5964535277999798,03/2022,245,YES,2,$8671,12/2007,2009,No
3556,1467,Visa,Debit,4479897458047272,12/2024,411,YES,1,$24498,06/2012,2012,No
5132,1791,Visa,Debit,4270283600301122,09/2020,51,YES,1,$21751,10/2008,2008,No
2215,1791,Mastercard,Debit,5324796450432106,11/2022,746,YES,3,$18021,03/2009,2009,No
4587,1791,Visa,Debit,4510686870861755,01/2023,713,YES,2,$7830,09/2005,2010,No
2142,447,Mastercard,Debit,5345290500556939,12/2021,888,YES,2,$17980,03/2007,2007,No
4617,447,Visa,Credit,4659755318123494,01/2024,764,YES,2,$9000,09/2006,2008,No
5405,447,Mastercard,Debit,5357793088955286,07/2012,544,YES,1,$16034,11/2004,2013,No
3692,447,Mastercard,Debit,5625327420318301,12/2022,428,YES,2,$323,07/2003,2009,No
3865,447,Visa,Debit,4607469261117911,06/2021,388,YES,1,$6611,07/2008,2008,No
4967,1640,Mastercard,Debit,5592976284572731,06/2023,696,YES,1,$14231,10/2002,2010,No
5171,1640,Visa,Credit,4897415542074817,01/2019,363,YES,1,$11400,10/2009,2009,No
1065,1640,Visa,Credit,4533131033936549,10/2021,612,YES,2,$5900,02/2005,2009,No
4795,636,Visa,Debit,4711994375142426,04/2022,577,YES,1,$3915,09/2010,2010,No
3420,636,Mastercard,Debit,5898219587988129,08/2022,295,YES,2,$8882,06/2009,2015,No
4361,636,Mastercard,Debit,5673609398481611,02/2020,990,YES,1,$1218,08/2011,2012,No
284,636,Visa,Debit,4071490746118665,07/2020,498,YES,1,$12057,01/2011,2018,No
4169,782,Visa,Debit,4310420575646294,01/2023,18,YES,2,$13435,08/2005,2008,No
3051,782,Mastercard,Debit,5863102770923374,03/2024,62,NO,2,$13055,05/2010,2010,No
2216,782,Mastercard,Debit (Prepaid),5659519661095769,10/2020,634,YES,2,$85,03/2009,2011,No
29,316,Visa,Credit,4934996934968532,04/2021,547,YES,3,$1200,01/2002,2011,No
2038,316,Visa,Credit,4331814593567425,01/2023,448,YES,2,$10500,03/2002,2010,No
4125,316,Amex,Credit,383176667828985,10/2021,459,YES,2,$9300,08/2004,2008,No
5857,316,Mastercard,Debit,5603296596869732,06/2021,386,YES,1,$14056,12/2006,2008,No
1211,1192,Mastercard,Debit,5303411542373680,10/2023,305,YES,1,$2001,02/2010,2018,No
541,787,Mastercard,Debit (Prepaid),5536825392398622,11/2024,829,YES,1,$80,01/2020,2020,No
1561,787,Mastercard,Credit,5736136415216037,02/2020,332,YES,1,$19500,02/2020,2020,No
1562,251,Mastercard,Debit,5179703588055807,01/2022,41,YES,1,$14797,02/2020,2020,No
806,251,Visa,Debit,4263037313230472,04/2021,719,YES,1,$14420,01/2020,2020,No
1563,1351,Mastercard,Credit,5250335239588576,02/2020,728,YES,2,$13600,02/2020,2020,No
3769,490,Mastercard,Debit,5302369835874378,09/2024,368,YES,2,$3013,07/2006,2006,No
5963,490,Mastercard,Debit,5277210517488881,05/2024,589,YES,1,$22304,12/2009,2010,No
176,490,Visa,Debit,4654267845248719,10/2021,929,YES,3,$30242,01/2008,2013,No
5133,490,Visa,Debit,4048588745318463,07/2019,741,YES,1,$12948,10/2008,2008,No
1564,1935,Mastercard,Debit,5677329350701316,10/2020,768,YES,1,$20695,02/2020,2020,No
542,1935,Mastercard,Debit,5708163356892632,01/2020,148,YES,2,$23716,01/2020,2020,No
1840,1935,Visa,Debit,4172298033102508,05/2020,477,YES,1,$17223,02/2020,2020,No
4601,387,Mastercard,Debit (Prepaid),5954988204081791,11/2015,200,YES,2,$49,09/2006,2010,No
3103,869,Visa,Debit,4705406456208642,04/2022,542,YES,2,$19792,05/2011,2011,No
3104,869,Visa,Debit (Prepaid),4751613092399340,09/2024,600,YES,2,$76,05/2011,2011,No
4405,869,Mastercard,Debit,5176023312287835,10/2023,444,YES,1,$19811,08/2013,2013,No
3517,869,Mastercard,Debit,5737557443858194,11/2020,462,YES,2,$17602,06/2011,2011,No
5490,869,Mastercard,Debit (Prepaid),5709040626294728,04/2021,579,YES,1,$96,11/2007,2011,No
1565,1865,Mastercard,Credit,5571567914533589,01/2023,845,YES,2,$36900,02/2020,2020,No
1841,268,Visa,Debit,4772137298381087,02/2020,231,YES,2,$14263,02/2020,2020,No
1566,268,Mastercard,Debit,5458281950154231,02/2020,671,YES,2,$3013,02/2020,2020,No
543,268,Mastercard,Debit,5171844589281134,12/2023,998,YES,2,$17789,01/2020,2020,No
6067,1124,Mastercard,Debit,5128558439499170,03/2021,199,YES,1,$7184,12/2012,2012,No
5437,1124,Visa,Debit (Prepaid),4891182896802218,05/2022,936,YES,1,$62,11/2005,2007,No
4130,1124,Mastercard,Credit,5252814681308258,03/2023,635,YES,2,$8300,08/2004,2018,No
1245,721,Visa,Credit,4024411952428035,04/2022,865,YES,1,$11900,02/2010,2014,No
3949,721,Visa,Credit,4472564488537917,12/2018,194,NO,2,$2000,07/2010,2010,No
4426,721,Mastercard,Debit,5869951817550274,09/2023,672,YES,2,$12827,08/2014,2014,No
2563,721,Mastercard,Credit,5933265709179136,09/2010,730,YES,1,$10800,04/2008,2012,No
3361,721,Visa,Debit,4093356206877400,06/2021,202,YES,1,$8400,06/2007,2008,No
4377,721,Visa,Credit,4650428198678080,10/2011,741,YES,2,$6700,08/2011,2011,No
158,813,Mastercard,Debit,5188366223912130,10/2021,649,YES,2,$13417,01/2008,2008,No
2587,152,Visa,Debit (Prepaid),4745512667212883,10/2021,371,YES,2,$60,04/2008,2009,No
2848,152,Visa,Credit,4361942024605018,03/2021,649,YES,1,$10300,05/2003,2016,No
1401,152,Amex,Credit,353041795366517,06/2021,896,YES,2,$4900,02/2020,2020,No
4272,1896,Visa,Debit,4772324802242471,12/2015,104,YES,2,$9073,08/2008,2012,No
2944,1896,Visa,Debit,4222966508731552,07/2023,816,YES,2,$19635,05/2007,2018,No
1124,1896,Visa,Debit,4748375055768054,02/2020,425,YES,1,$21207,02/2007,2007,No
4974,1896,Visa,Credit,4468355695964457,12/2023,955,YES,1,$14000,10/2002,2008,No
4529,1896,Discover,Credit,6771746312163081,11/2012,841,NO,1,$14400,09/2003,2011,No
1567,1028,Mastercard,Debit (Prepaid),5811487719571767,06/2020,355,YES,1,$72,02/2020,2020,No
139,1028,Visa,Credit,4838655730073777,01/2021,654,YES,1,$24600,01/2007,2011,No
2878,1028,Mastercard,Debit,5154620986833691,05/2022,7,YES,1,$43289,05/2005,2017,No
2564,1028,Mastercard,Debit,5249989431095315,02/2024,844,YES,2,$16475,04/2008,2009,No
342,1028,Amex,Credit,355983307821258,10/2023,647,NO,2,$14600,01/2015,2015,No
544,922,Mastercard,Debit (Prepaid),5070468758051891,01/2020,783,YES,2,$28,01/2020,2020,No
4770,549,Mastercard,Credit,5045264762203417,12/2022,83,NO,1,$12600,09/2010,2012,No
98,549,Mastercard,Debit,5231421564510111,01/2017,865,YES,2,$15416,01/2006,2014,No
4467,549,Amex,Credit,305358883388381,02/2020,712,YES,2,$7100,08/2018,2018,No
2588,549,Visa,Credit,4321088757745040,05/2023,450,YES,2,$16200,04/2008,2013,No
5459,565,Mastercard,Debit,5345514962286662,02/2020,181,YES,1,$17689,11/2006,2006,No
1314,565,Mastercard,Debit,5122535818803524,11/2020,15,NO,1,$18090,02/2013,2013,No
4071,565,Visa,Debit,4125650435743087,09/2024,385,NO,1,$16080,07/2018,2018,No
3175,565,Mastercard,Debit,5971222369856302,08/2024,849,NO,1,$17599,05/2016,2016,No
5829,1980,Mastercard,Debit,5950930953873248,11/2023,808,YES,2,$12224,12/2005,2006,No
545,1494,Mastercard,Debit,5548555538116203,09/2024,20,YES,1,$8998,01/2020,2020,No
3579,1494,Mastercard,Debit,5975842385182413,09/2024,596,YES,2,$10726,06/2014,2014,No
1842,1494,Visa,Credit,4001128847479532,02/2020,545,YES,1,$6300,02/2020,2020,No
2340,1494,Discover,Credit,6256655285791156,01/2020,723,YES,2,$4400,03/2015,2015,No
5830,1809,Mastercard,Debit,5983963364999906,03/2020,398,YES,2,$18089,12/2005,2013,No
2114,1809,Mastercard,Debit,5267464048631434,04/2020,482,YES,1,$10683,03/2006,2009,No
4026,1809,Visa,Credit,4993554379679385,05/2021,872,YES,1,$14600,07/2014,2014,No
370,1809,Mastercard,Debit (Prepaid),5654819097107073,01/2019,842,YES,1,$94,01/2018,2018,No
1338,1809,Mastercard,Debit,5396886931773520,08/2024,7,YES,1,$27308,02/2014,2014,No
3866,1809,Visa,Credit,4638912192601829,01/2022,730,YES,1,$17900,07/2008,2008,No
2981,637,Visa,Debit,4710368677781819,12/2022,979,YES,1,$26410,05/2008,2011,No
3745,637,Visa,Credit,4668652753651992,10/2011,262,YES,2,$28600,07/2005,2011,No
2115,637,Mastercard,Debit,5861641374361784,10/2019,253,YES,2,$41057,03/2006,2010,No
3078,637,Visa,Debit,4769992479242564,08/2012,572,YES,2,$3864,05/2010,2015,No
1402,1770,Amex,Credit,360626221519170,06/2022,933,YES,1,$8400,02/2020,2020,No
6054,1770,Visa,Debit,4357425484787569,05/2022,368,YES,1,$5024,12/2011,2012,No
1843,1770,Visa,Debit,4026093953102401,09/2023,100,YES,2,$10607,02/2020,2020,No
5264,1770,Visa,Credit,4908479439696234,12/2017,597,YES,1,$0,10/2012,2012,No
4427,527,Mastercard,Credit,5048637026282696,09/2015,671,YES,2,$10500,08/2014,2014,No
546,1139,Mastercard,Debit,5986665930699666,12/2021,654,YES,2,$19185,01/2020,2020,No
177,1459,Visa,Credit,4382384960777396,05/2020,622,NO,2,$7100,01/2008,2011,No
3147,1459,Mastercard,Credit,5890992850865874,08/2014,901,YES,1,$4000,05/2014,2014,No
3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,NO,2,$12708,06/2008,2008,No
352,1544,Amex,Credit,391180215396039,02/2022,329,YES,2,$4400,01/2016,2016,No
3137,1544,Visa,Debit,4875181033970231,01/2020,251,YES,1,$16017,05/2013,2013,No
547,1174,Mastercard,Debit,5860197030769935,08/2024,281,YES,2,$2066,01/2020,2020,No
6040,112,Mastercard,Debit,5640702051187580,05/2020,931,YES,1,$16320,12/2011,2011,No
4398,112,Visa,Debit,4992803371205194,12/2023,569,YES,2,$13060,08/2012,2012,No
1134,112,Amex,Credit,302014253634948,03/2022,649,YES,2,$8900,02/2008,2015,No
4339,112,Visa,Debit,4630099263440870,06/2021,412,YES,2,$10517,08/2010,2014,No
3470,112,Mastercard,Debit,5374280583814639,12/2024,56,NO,2,$13245,06/2010,2012,No
5378,369,Mastercard,Debit (Prepaid),5446800304569122,01/2023,445,YES,1,$90,11/2002,2009,No
2779,369,Mastercard,Debit (Prepaid),5156265505747462,12/2023,637,YES,1,$72,04/2018,2018,No
2982,369,Visa,Debit,4294953678019554,04/2013,826,YES,1,$18280,05/2008,2011,No
2443,369,Mastercard,Credit,5146321258920935,11/2021,990,NO,1,$13600,04/2003,2012,No
2889,994,Visa,Debit,4992900043507941,05/2021,759,YES,1,$12778,05/2005,2010,No
4008,994,Mastercard,Debit,5105306234690030,07/2021,820,YES,1,$12917,07/2013,2013,No
50,994,Mastercard,Credit,5313764903937416,08/2007,767,YES,2,$6000,01/2004,2010,No
3243,994,Visa,Debit,4700657272928284,06/2023,777,YES,2,$8874,06/2002,2012,No
3904,994,Visa,Debit,4580268631896002,09/2015,809,YES,2,$4322,07/2009,2013,No
3734,994,Mastercard,Debit,5489321492149951,05/2024,649,YES,1,$9219,07/2005,2008,No
5367,994,Mastercard,Debit,5465749251061861,09/2021,326,YES,1,$6088,11/2001,2005,No
1403,1592,Amex,Credit,357520397345697,01/2022,371,YES,2,$20800,02/2020,2020,No
1844,1592,Visa,Credit,4346868490904984,11/2020,171,YES,2,$12700,02/2020,2020,No
